target	relatum	kind	elicited_relation	documented_relation	status	prob	hapax	min_distance
breast	human	ambiguous	HOL		Missing	0.0441176470588235	False	
breast	chicken	ambiguous	HOL	HOL	Matched	0.088235294117647	False	
breast	person	ambiguous	HOL		Missing	0.0294117647058823	False	
breast	bra	ambiguous	HOL		Missing	0.0147058823529411	True	
breast	turkey	ambiguous	HOL	HOL	Matched	0.0588235294117647	False	
breast	duck	ambiguous	HOL		Missing	0.0147058823529411	True	
breast	animal	ambiguous	HOL		Missing	0.0147058823529411	True	
breast	poultry	ambiguous	HOL		Missing	0.0147058823529411	True	
nine	digit	ambiguous	HYP	HYP	Matched	0.1269841269841269	False	1.0
nine	number	ambiguous	HYP		Missing	0.4444444444444444	False	3.0
nine	numeral	ambiguous	HYP		Missing	0.0317460317460317	False	
nine	exponent	ambiguous	HYP		Missing	0.0158730158730158	True	
nine	percentage	ambiguous	HYP		Missing	0.0158730158730158	True	
nine	rating	ambiguous	HYP		Missing	0.0158730158730158	True	
nine	total	ambiguous	HYP		Missing	0.0793650793650793	False	
nine	sum	ambiguous	HYP		Missing	0.0793650793650793	False	
nine	amount	ambiguous	HYP		Missing	0.0634920634920634	False	5.0
nine	quantity	ambiguous	HYP		Missing	0.0793650793650793	False	5.0
nine	count	ambiguous	HYP		Missing	0.0158730158730158	True	
nine	integer	ambiguous	HYP		Missing	0.0158730158730158	True	2.0
flesh	body	physical	HOL	HYP	Mismatched	0.3134328358208955	False	
flesh	human	physical	HOL	HOL	Matched	0.1492537313432835	False	
flesh	skin	physical	HOL		Missing	0.0895522388059701	False	
flesh	arm	physical	HOL		Missing	0.0149253731343283	True	
flesh	animal	physical	HOL		Missing	0.1194029850746268	False	
flesh	meat	physical	HOL		Missing	0.1044776119402985	False	
flesh	people	physical	HOL		Missing	0.0149253731343283	True	
flesh	muscle	physical	HOL		Missing	0.044776119402985	False	
flesh	organism	physical	HOL		Missing	0.0149253731343283	True	
flesh	corpse	physical	HOL		Missing	0.0149253731343283	True	
flesh	anatomy	physical	HOL	SYN	Mismatched	0.0298507462686567	False	
flesh	hide	physical	HOL		Missing	0.0149253731343283	True	
violin	instrument	physical	HYP		Missing	0.8	False	3.0
violin	tool	physical	HYP		Missing	0.0571428571428571	False	
violin	string	physical	HYP	HYP	Matched	0.0857142857142857	False	1.0
violin	entertainment	physical	HYP		Missing	0.0285714285714285	True	
violin	noisemaker	physical	HYP		Missing	0.0285714285714285	True	
prince	monarchy	physical	HOL		Missing	0.1428571428571428	False	
prince	kingdom	physical	HOL		Missing	0.3061224489795918	False	
prince	king	physical	HOL		Missing	0.0204081632653061	True	
prince	queen	physical	HOL		Missing	0.0204081632653061	True	
prince	royalty	physical	HOL	HOL	Matched	0.1224489795918367	False	
prince	family	physical	HOL		Missing	0.1224489795918367	False	
prince	palace	physical	HOL		Missing	0.0612244897959183	False	
prince	castle	physical	HOL		Missing	0.0816326530612244	False	
prince	country	physical	HOL		Missing	0.0204081632653061	True	
prince	heritage	physical	HOL		Missing	0.0204081632653061	True	
prince	story	physical	HOL		Missing	0.0204081632653061	True	
prince	royal	physical	HOL		Missing	0.0204081632653061	True	
prince	monarch	physical	HOL		Missing	0.0204081632653061	True	
prince	sibling	physical	HOL		Missing	0.0204081632653061	True	
throat	tonsils	physical	MER		Missing	0.0350877192982456	False	
throat	neck	physical	MER	HOL	Mismatched	0.1052631578947368	False	
throat	cavity	physical	MER		Missing	0.0175438596491228	True	
throat	mouth	physical	MER		Missing	0.0526315789473684	False	
throat	tissue	physical	MER		Missing	0.0175438596491228	True	
throat	windpipe	physical	MER		Missing	0.0701754385964912	False	
throat	larynx	physical	MER		Missing	0.0350877192982456	False	
throat	tonsil	physical	MER		Missing	0.0701754385964912	False	
throat	airway	physical	MER		Missing	0.0350877192982456	False	
throat	wall	physical	MER		Missing	0.0175438596491228	True	
throat	esophagus	physical	MER		Missing	0.1052631578947368	False	
throat	tube	physical	MER		Missing	0.0350877192982456	False	
throat	passage	physical	MER	HYP	Mismatched	0.0350877192982456	False	
throat	meat	physical	MER		Missing	0.0175438596491228	True	
throat	muscle	physical	MER		Missing	0.0701754385964912	False	
throat	spine	physical	MER		Missing	0.0175438596491228	True	
throat	passageway	physical	MER		Missing	0.0175438596491228	True	
throat	lung	physical	MER		Missing	0.0175438596491228	True	
throat	voice	physical	MER		Missing	0.0175438596491228	True	
throat	orifice	physical	MER		Missing	0.0175438596491228	True	
throat	tub	physical	MER		Missing	0.0175438596491228	True	
throat	artery	physical	MER		Missing	0.0175438596491228	True	
throat	vein	physical	MER		Missing	0.0175438596491228	True	
throat	chord	physical	MER		Missing	0.0175438596491228	True	
throat	skin	physical	MER		Missing	0.0350877192982456	False	
throat	nape	physical	MER		Missing	0.0175438596491228	True	
throat	pharynx	physical	MER	SYN	Mismatched	0.0175438596491228	True	
tan	color	abstract	HYP		Missing	0.4629629629629629	False	4.0
tan	brown	abstract	HYP		Missing	0.074074074074074	False	2.0
tan	hue	abstract	HYP		Missing	0.0925925925925925	False	
tan	shade	abstract	HYP		Missing	0.1481481481481481	False	
tan	bronze	abstract	HYP		Missing	0.0185185185185185	True	
tan	activity	abstract	HYP		Missing	0.0555555555555555	False	
tan	beige	abstract	HYP		Missing	0.0185185185185185	True	
tan	tint	abstract	HYP		Missing	0.0185185185185185	True	
tan	coloring	abstract	HYP		Missing	0.0185185185185185	True	4.0
tan	complexion	abstract	HYP		Missing	0.0185185185185185	True	
tan	purchase	abstract	HYP		Missing	0.0185185185185185	True	
tan	event	abstract	HYP		Missing	0.0185185185185185	True	
tan	goal	abstract	HYP		Missing	0.0185185185185185	True	
tan	aim	abstract	HYP		Missing	0.0185185185185185	True	
competition	race	ambiguous	HPO	HPO	Matched	0.2121212121212121	False	1.0
competition	game	ambiguous	HPO	HPO	Matched	0.1515151515151515	False	1.0
competition	scrimmage	ambiguous	HPO		Missing	0.0606060606060606	False	
competition	relay	ambiguous	HPO		Missing	0.0303030303030303	True	2.0
competition	rally	ambiguous	HPO		Missing	0.0303030303030303	True	3.0
competition	activity	ambiguous	HPO		Missing	0.0303030303030303	True	
competition	match	ambiguous	HPO	HPO	Matched	0.1212121212121212	False	1.0
competition	battle	ambiguous	HPO		Missing	0.0303030303030303	True	
competition	duel	ambiguous	HPO		Missing	0.0303030303030303	True	
competition	event	ambiguous	HPO		Missing	0.0303030303030303	True	
competition	sport	ambiguous	HPO		Missing	0.0303030303030303	True	
competition	meeting	ambiguous	HPO		Missing	0.0303030303030303	True	
competition	fight	ambiguous	HPO		Missing	0.0303030303030303	True	
competition	tournament	ambiguous	HPO	HPO	Matched	0.0303030303030303	True	1.0
competition	match	ambiguous	SYN	HPO	Mismatched	0.1964285714285714	False	
competition	game	ambiguous	SYN	HPO	Mismatched	0.0892857142857142	False	
competition	rivalry	ambiguous	SYN	SYN	Matched	0.0535714285714285	False	
competition	challenge	ambiguous	SYN		Missing	0.0714285714285714	False	
competition	fight	ambiguous	SYN		Missing	0.0178571428571428	True	
competition	struggle	ambiguous	SYN		Missing	0.0178571428571428	True	
competition	bout	ambiguous	SYN	HPO	Mismatched	0.0357142857142857	False	
competition	duel	ambiguous	SYN		Missing	0.0535714285714285	False	
competition	event	ambiguous	SYN		Missing	0.0178571428571428	True	
competition	race	ambiguous	SYN	HPO	Mismatched	0.0535714285714285	False	
competition	marathon	ambiguous	SYN		Missing	0.0178571428571428	True	
competition	gam	ambiguous	SYN		Missing	0.0178571428571428	True	
wheel	spoke	ambiguous	MER		Missing	0.1896551724137931	False	
wheel	tire	ambiguous	MER		Missing	0.1896551724137931	False	
wheel	circle	ambiguous	MER		Missing	0.0344827586206896	False	
wheel	rim	ambiguous	MER	MER	Matched	0.2758620689655172	False	
wheel	rubber	ambiguous	MER		Missing	0.0862068965517241	False	
wheel	spokes	ambiguous	MER		Missing	0.0172413793103448	True	
wheel	lug	ambiguous	MER		Missing	0.0172413793103448	True	
wheel	nut	ambiguous	MER		Missing	0.0344827586206896	False	
wheel	valve	ambiguous	MER		Missing	0.0172413793103448	True	
wheel	axle	ambiguous	MER		Missing	0.0172413793103448	True	
wheel	ring	ambiguous	MER		Missing	0.0172413793103448	True	
wheel	hub	ambiguous	MER		Missing	0.0689655172413793	False	
wheel	tube	ambiguous	MER		Missing	0.0172413793103448	True	
wheel	nuts	ambiguous	MER		Missing	0.0172413793103448	True	
chance	probability	ambiguous	SYN	SYN	Matched	0.0163934426229508	True	
chance	likelihood	ambiguous	SYN		Missing	0.0655737704918032	False	
chance	possibility	ambiguous	SYN	HYP	Mismatched	0.1639344262295081	False	
chance	luck	ambiguous	SYN	SYN	Matched	0.0983606557377049	False	
chance	gamble	ambiguous	SYN		Missing	0.0163934426229508	True	
chance	opportunity	ambiguous	SYN	SYN	Matched	0.2950819672131147	False	
chance	attempt	ambiguous	SYN		Missing	0.0163934426229508	True	
chance	try	ambiguous	SYN		Missing	0.0163934426229508	True	
chance	prospect	ambiguous	SYN	SYN	Matched	0.0327868852459016	False	
chance	option	ambiguous	SYN		Missing	0.0491803278688524	False	
chance	ratio	ambiguous	SYN		Missing	0.0163934426229508	True	
chance	fortune	ambiguous	SYN	SYN	Matched	0.0491803278688524	False	
chance	fortuity	ambiguous	SYN		Missing	0.0163934426229508	True	
chance	uncertainty	ambiguous	SYN		Missing	0.0163934426229508	True	
chance	danger	ambiguous	SYN	HYP	Mismatched	0.0163934426229508	True	
region	state	ambiguous	HPO		Missing	0.2325581395348837	False	3.0
region	country	ambiguous	HPO	HPO	Matched	0.1860465116279069	False	1.0
region	metropolis	ambiguous	HPO		Missing	0.0232558139534883	True	4.0
region	countryside	ambiguous	HPO		Missing	0.0232558139534883	True	3.0
region	suburb	ambiguous	HPO		Missing	0.0232558139534883	True	3.0
region	land	ambiguous	HPO	HPO	Matched	0.0697674418604651	False	1.0
region	yard	ambiguous	HPO		Missing	0.0232558139534883	True	3.0
region	locale	ambiguous	HPO		Missing	0.0232558139534883	True	3.0
region	place	ambiguous	HPO		Missing	0.0465116279069767	False	2.0
region	hemisphere	ambiguous	HPO		Missing	0.0232558139534883	True	2.0
region	city	ambiguous	HPO		Missing	0.0465116279069767	False	3.0
region	language	ambiguous	HPO		Missing	0.0232558139534883	True	
region	climate	ambiguous	HPO		Missing	0.0232558139534883	True	
region	religion	ambiguous	HPO		Missing	0.0232558139534883	True	
region	province	ambiguous	HPO		Missing	0.0232558139534883	True	3.0
region	boundary	ambiguous	HPO		Missing	0.0232558139534883	True	2.0
region	county	ambiguous	HPO	HPO	Matched	0.0232558139534883	True	1.0
region	district	ambiguous	HPO	HPO	Matched	0.0232558139534883	True	1.0
region	borough	ambiguous	HPO		Missing	0.0232558139534883	True	3.0
hurricane	storm	physical	HYP		Missing	0.4590163934426229	False	3.0
hurricane	flood	physical	HYP		Missing	0.0163934426229508	True	
hurricane	rain	physical	HYP		Missing	0.0983606557377049	False	
hurricane	event	physical	HYP		Missing	0.0655737704918032	False	
hurricane	depression	physical	HYP		Missing	0.0163934426229508	True	
hurricane	weather	physical	HYP		Missing	0.1311475409836065	False	
hurricane	climate	physical	HYP		Missing	0.0163934426229508	True	
hurricane	wind	physical	HYP		Missing	0.081967213114754	False	
hurricane	typhoon	physical	HYP		Missing	0.0491803278688524	False	
hurricane	disaster	physical	HYP		Missing	0.0327868852459016	False	
hurricane	cyclone	physical	HYP	HYP	Matched	0.0163934426229508	True	1.0
hurricane	tornado	physical	HYP		Missing	0.0163934426229508	True	
performance	event	ambiguous	HPO		Missing	0.03125	True	
performance	stage	ambiguous	HPO		Missing	0.03125	True	
performance	play	ambiguous	HPO		Missing	0.34375	False	
performance	concert	ambiguous	HPO	HPO	Matched	0.1875	False	1.0
performance	ballet	ambiguous	HPO		Missing	0.0625	False	
performance	opera	ambiguous	HPO		Missing	0.0625	False	
performance	movement	ambiguous	HPO		Missing	0.03125	True	
performance	motion	ambiguous	HPO		Missing	0.03125	True	
performance	show	ambiguous	HPO	HYP	Mismatched	0.0625	False	
performance	movie	ambiguous	HPO		Missing	0.03125	True	
performance	chorus	ambiguous	HPO		Missing	0.03125	True	
performance	musical	ambiguous	HPO		Missing	0.0625	False	
performance	circus	ambiguous	HPO		Missing	0.03125	True	
murder	crime	abstract	HYP		Missing	0.5416666666666666	False	
murder	felony	abstract	HYP		Missing	0.2083333333333333	False	
murder	misdemeanor	abstract	HYP		Missing	0.0416666666666666	False	
murder	demerit	abstract	HYP		Missing	0.0208333333333333	True	
murder	kill	abstract	HYP		Missing	0.0208333333333333	True	2.0
murder	action	abstract	HYP		Missing	0.0208333333333333	True	6.0
murder	illegality	abstract	HYP		Missing	0.0208333333333333	True	
murder	offense	abstract	HYP		Missing	0.0416666666666666	False	
murder	sin	abstract	HYP		Missing	0.0208333333333333	True	
murder	dead	abstract	HYP		Missing	0.0208333333333333	True	
murder	deceased	abstract	HYP		Missing	0.0208333333333333	True	
murder	assault	abstract	HYP		Missing	0.0208333333333333	True	
dad	parent	physical	HYP		Missing	0.2833333333333333	False	2.0
dad	relative	physical	HYP		Missing	0.1	False	6.0
dad	father	physical	HYP	HYP	Matched	0.1166666666666666	False	1.0
dad	male	physical	HYP		Missing	0.0666666666666666	False	
dad	man	physical	HYP		Missing	0.15	False	
dad	boy	physical	HYP		Missing	0.0166666666666666	True	
dad	patriarch	physical	HYP		Missing	0.0166666666666666	True	
dad	family	physical	HYP		Missing	0.0166666666666666	True	
dad	blood	physical	HYP		Missing	0.0166666666666666	True	
dad	relation	physical	HYP		Missing	0.0333333333333333	False	6.0
dad	guardian	physical	HYP		Missing	0.05	False	
dad	person	physical	HYP		Missing	0.0166666666666666	True	7.0
dad	adult	physical	HYP		Missing	0.0166666666666666	True	
dad	elder	physical	HYP		Missing	0.0166666666666666	True	
dad	creator	physical	HYP		Missing	0.0333333333333333	False	
dad	figure	physical	HYP		Missing	0.0166666666666666	True	
dad	mentor	physical	HYP		Missing	0.0166666666666666	True	
dad	authority	physical	HYP		Missing	0.0166666666666666	True	
character	word	ambiguous	HOL		Missing	0.0123456790123456	True	
character	letter	ambiguous	HOL	HPO	Mismatched	0.0123456790123456	True	
character	movie	ambiguous	HOL		Missing	0.1851851851851851	False	
character	book	ambiguous	HOL		Missing	0.1358024691358024	False	
character	story	ambiguous	HOL		Missing	0.1728395061728395	False	
character	song	ambiguous	HOL		Missing	0.0123456790123456	True	
character	play	ambiguous	HOL		Missing	0.1481481481481481	False	
character	tale	ambiguous	HOL		Missing	0.0493827160493827	False	
character	ego	ambiguous	HOL		Missing	0.0123456790123456	True	
character	act	ambiguous	HOL		Missing	0.0123456790123456	True	
character	opera	ambiguous	HOL		Missing	0.0123456790123456	True	
character	drama	ambiguous	HOL		Missing	0.0246913580246913	False	
character	magazine	ambiguous	HOL		Missing	0.0123456790123456	True	
character	print	ambiguous	HOL		Missing	0.0123456790123456	True	
character	novel	ambiguous	HOL		Missing	0.0246913580246913	False	
character	video	ambiguous	HOL		Missing	0.0246913580246913	False	
character	show	ambiguous	HOL		Missing	0.037037037037037	False	
character	myth	ambiguous	HOL		Missing	0.0123456790123456	True	
character	fable	ambiguous	HOL		Missing	0.0123456790123456	True	
character	personality	ambiguous	HOL	HOL	Matched	0.0246913580246913	False	
character	game	ambiguous	HOL		Missing	0.0123456790123456	True	
character	performance	ambiguous	HOL		Missing	0.0123456790123456	True	
character	musical	ambiguous	HOL		Missing	0.0123456790123456	True	
character	heroine	ambiguous	HPO	HPO	Matched	0.0714285714285714	False	1.0
character	individual	ambiguous	HPO		Missing	0.0476190476190476	False	
character	characteristic	ambiguous	HPO		Missing	0.0238095238095238	True	
character	virtue	ambiguous	HPO		Missing	0.0238095238095238	True	
character	attribute	ambiguous	HPO	HYP	Mismatched	0.0238095238095238	True	
character	cartoon	ambiguous	HPO		Missing	0.0952380952380952	False	
character	hero	ambiguous	HPO	HPO	Matched	0.0476190476190476	False	1.0
character	protagonist	ambiguous	HPO	HPO	Matched	0.0238095238095238	True	1.0
character	villain	ambiguous	HPO	HPO	Matched	0.0238095238095238	True	1.0
character	loyalty	ambiguous	HPO		Missing	0.0238095238095238	True	
character	actions	ambiguous	HPO		Missing	0.0238095238095238	True	
character	reaction	ambiguous	HPO		Missing	0.0238095238095238	True	
character	morality	ambiguous	HPO		Missing	0.0238095238095238	True	
character	doctor	ambiguous	HPO		Missing	0.0714285714285714	False	
character	lawyer	ambiguous	HPO		Missing	0.0476190476190476	False	
character	nurse	ambiguous	HPO		Missing	0.0476190476190476	False	
character	accountant	ambiguous	HPO		Missing	0.0238095238095238	True	
character	chef	ambiguous	HPO		Missing	0.0238095238095238	True	
character	symbol	ambiguous	HPO		Missing	0.0238095238095238	True	
character	glyph	ambiguous	HPO		Missing	0.0238095238095238	True	
character	sign	ambiguous	HPO		Missing	0.0238095238095238	True	
character	letter	ambiguous	HPO	HPO	Matched	0.0476190476190476	False	1.0
character	rune	ambiguous	HPO	HPO	Matched	0.0238095238095238	True	1.0
character	waiter	ambiguous	HPO		Missing	0.0238095238095238	True	
character	waitress	ambiguous	HPO		Missing	0.0238095238095238	True	
character	person	ambiguous	HPO		Missing	0.0238095238095238	True	
character	animal	ambiguous	HPO		Missing	0.0238095238095238	True	
character	comedian	ambiguous	HPO		Missing	0.0238095238095238	True	
character	witch	ambiguous	HPO		Missing	0.0238095238095238	True	
character	ghost	ambiguous	HPO		Missing	0.0238095238095238	True	
nurse	professional	physical	HYP		Missing	0.2333333333333333	False	2.0
nurse	doctor	physical	HYP		Missing	0.0333333333333333	False	
nurse	person	physical	HYP		Missing	0.0166666666666666	True	3.0
nurse	staff	physical	HYP		Missing	0.0333333333333333	False	
nurse	worker	physical	HYP		Missing	0.1166666666666666	False	
nurse	job	physical	HYP		Missing	0.0833333333333333	False	
nurse	calling	physical	HYP		Missing	0.0333333333333333	False	
nurse	degree	physical	HYP		Missing	0.0166666666666666	True	
nurse	physician	physical	HYP		Missing	0.0166666666666666	True	
nurse	profession	physical	HYP		Missing	0.0666666666666666	False	
nurse	title	physical	HYP		Missing	0.05	False	
nurse	healer	physical	HYP		Missing	0.0333333333333333	False	
nurse	employee	physical	HYP		Missing	0.05	False	
